_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,does_the_image_focus_on_ingredients_by_themselves_or_prepared_meals_or_dishes,does_the_image_focus_on_ingredients_by_themselves_or_prepared_meals_or_dishes:confidence,what_type_of_food_is_in_the_image,what_type_of_food_is_in_the_image:confidence,which_foodrelated_activities_if_any_are_taking_place_in_the_image,which_foodrelated_activities_if_any_are_taking_place_in_the_image:confidence,orig__golden,orig__last_judgment_at,orig__trusted_judgments,orig__unit_id,orig__unit_state,are_the_people_an_important_part_of_the_image,are_the_people_an_important_part_of_the_image_gold,are_the_people_an_important_part_of_the_image_gold_reason,are_the_people_an_important_part_of_the_imageconfidence,are_the_people_interacting_with_each_,are_the_people_interacting_with_each__gold,are_the_people_interacting_with_each__gold_reason,are_the_people_interacting_with_each_confidence,are_there_people_in_the_image,are_there_people_in_the_image_gold,are_there_people_in_the_image_gold_reason,are_there_people_in_the_imageconfidence,are_there_people_in_the_imageconfidence_summary,batch_num,can_you_clearly_see_the_persons__peoples_faces,can_you_clearly_see_the_persons__peoples_faces_gold,can_you_clearly_see_the_persons__peoples_faces_gold_reason,can_you_clearly_see_the_persons__peoples_facesconfidence,can_you_clearly_see_the_persons__peoples_facesconfidence_summary,cant_access,cant_access_gold,cant_access_gold_reason,cant_accessconfidence,code,do_either_of_the_following_labels_apply_to_the_people_in_the_image,do_either_of_the_following_labels_apply_to_the_people_in_the_image_gold,do_either_of_the_following_labels_apply_to_the_people_in_the_image_gold_reason,do_either_of_the_following_labels_apply_to_the_people_in_the_imageconfidence,does_the_image_focus_on_ingredients_by_themselves_or_prepared_meals_or_dishes_gold,does_the_person_have_noticeable_hair_makeup_skin_andor_nail_polish__could_you_imagine_this_image_being_used_to_advertise_cosmetics_or_illustrate_a_beauty_trend,does_the_person_have_noticeable_hair_makeup_skin_andor_nail_polish__could_you_imagine_this_image_being_used_to_advertise_cosmetics_or_illustrate_a_beauty_trend_gold,does_the_person_have_noticeable_hair_makeup_skin_andor_nail_polish__could_you_imagine_this_image_being_used_to_advertise_cosmetics_or_illustrate_a_beauty_trendconfidence,does_the_person_have_noticeable_hair_makeup_skin_andor_nail_polish__could_you_imagine_this_image_being_used_to_advertise_cosmetics_or_illustrate_a_beauty_trendconfidence_summary,how_many_people_are_in_the_image,how_many_people_are_in_the_image_gold,how_many_people_are_in_the_image_gold_reason,how_many_people_are_in_the_imageconfidence,image_url,is_the_persons_clothing_shoes_jewelry_or_fashion_accessories_an_important_part_of_the_image__could_you_imagine_this_image_being_used_to_advertise_a_clothing_line_or_illustrate_a_fashion_trend,is_the_persons_clothing_shoes_jewelry_or_fashion_accessories_an_important_part_of_the_image__could_you_imagine_this_image_being_used_to_advertise_a_clothing_line_or_illustrate_a_fashion_trend_gold,is_the_persons_clothing_shoes_jewelry_or_fashion_accessories_an_important_part_of_the_image__could_you_imagine_this_image_being_used_to_advertise_a_clothing_line_or_illustrate_a_fashion_trendconfidence,is_the_persons_clothing_shoes_jewelry_or_fashion_accessories_an_important_part_of_the_image__could_you_imagine_this_image_being_used_to_advertise_a_clothing_line_or_illustrate_a_fashion_trendconfidence_summary,nil,orig__golden,orig__last_judgment_at,orig__trusted_judgments,orig__unit_id,orig__unit_state,_activity,_activity_gold,_activityconfidence,_activityconfidence_summary,_scenario,_scenario_gold,_scenarioconfidence,_scenarioconfidence_summary,system_identifier,what_does_the_image_focus_on,what_does_the_image_focus_on_gold,what_does_the_image_focus_onconfidence,what_is_the_age_range_of_the_people_in_the_image__choose_all_that_apply,what_is_the_age_range_of_the_people_in_the_image__choose_all_that_apply_gold,what_is_the_age_range_of_the_people_in_the_image__choose_all_that_apply_gold_reason,what_is_the_age_range_of_the_people_in_the_image__choose_all_that_applyconfidence,what_is_the_ethnicity_of_the_people_in_the_image__choose_all_that_apply,what_is_the_ethnicity_of_the_people_in_the_image__choose_all_that_apply_gold,what_is_the_ethnicity_of_the_people_in_the_image__choose_all_that_apply_gold_reason,what_is_the_ethnicity_of_the_people_in_the_image__choose_all_that_applyconfidence,what_is_the_gender_of_the_people_in_the_image,what_is_the_gender_of_the_people_in_the_image_gold,what_is_the_gender_of_the_people_in_the_image_gold_reason,what_is_the_gender_of_the_people_in_the_imageconfidence,what_is_the_main_scenario_portrayed_in_the_image,what_is_the_main_scenario_portrayed_in_the_image_gold,what_is_the_main_scenario_portrayed_in_the_imageconfidence,what_is_the_main_scenario_portrayed_in_the_imageconfidence_summary,what_is_the_photo_type_of_the_image__choose_all_that_apply,what_is_the_photo_type_of_the_image__choose_all_that_apply_gold,what_is_the_photo_type_of_the_image__choose_all_that_apply_gold_reason,what_is_the_photo_type_of_the_image__choose_all_that_applyconfidence,what_physical_position_are_the_people_in,what_physical_position_are_the_people_in_gold,what_physical_position_are_the_people_in_gold_reason,what_physical_position_are_the_people_inconfidence,what_type_of_food_is_in_the_image_gold,what_types_of_objects_are_in_the_image,what_types_of_objects_are_in_the_image_gold,what_types_of_objects_are_in_the_imageconfidence,which_activities_are_the_people_involved_in,which_activities_are_the_people_involved_in_gold,which_activities_are_the_people_involved_inconfidence,which_activities_are_the_people_involved_inconfidence_summary,which_foodrelated_activities_if_any_are_taking_place_in_the_image_gold,which_of_the_following_emotions_are_the_people_expressing,which_of_the_following_emotions_are_the_people_expressing_gold,which_of_the_following_emotions_are_the_people_expressingconfidence,which_of_the_following_emotions_are_the_people_expressingconfidence_summary,Keywords
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/7/e/9/e/TRU1986038.jpg,,,,,,FALSE,3/10/17 22:59,3,1177866046,finalized,,,,,,,,,TRU1986038,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,dishes|meat|serving_food||food

1194824500,FALSE,finalized,3,3/30/17 19:21,dishes,1,"vegetables
seasonings
meat

mushrooms","1.0
0.69
0.69
0.3735
0.3735",serving_food,0.69,FALSE,3/28/17 19:37,3,1192050984,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/1/0/8/4/TRU1986039.jpg,,,,,,FALSE,3/10/17 23:03,3,1177866047,finalized,,,,,,,,,TRU1986039,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,"dishes|vegetables
seasonings
meat

mushrooms|serving_food||food"

1194824501,FALSE,finalized,3,3/30/17 19:25,dishes,1,"vegetables
seasonings","1.0
0.6552",,0.3448,FALSE,3/28/17 19:31,3,1192050985,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/1/c/5/d/TRU1986040.jpg,,,,,,FALSE,3/10/17 22:51,3,1177866048,finalized,,,,,,,,,TRU1986040,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,"dishes|vegetables
seasonings|||food"

1194824502,FALSE,finalized,3,3/30/17 19:19,dishes,1,meat,0.6645,,0.3476,FALSE,3/28/17 19:33,3,1192050986,finalized,,,,,,,,,without people,,,0.6621,"""without people"": 0.662
""people"": 0.338
",TA20170309,,,,0,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/6/9/2/0/TRU1986041.jpg,,,,,,FALSE,3/10/17 22:53,3,1177866049,finalized,,,,,,,,,TRU1986041,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,dishes|meat|||food

1194824503,FALSE,finalized,3,3/30/17 19:27,dishes,1,"meat
vegetables","0.6621
0.3531",serving_food,0.6469,FALSE,3/28/17 19:37,3,1192050987,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/2/1/e/1/TRU1986042.jpg,,,,,,FALSE,3/10/17 23:03,3,1177866050,finalized,,,,,,,,,TRU1986042,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,"dishes|meat
vegetables|serving_food||food"

1194824504,FALSE,finalized,3,3/30/17 19:21,dishes,1,"meat
vegetables
dairy
grains_beans_legumes","1.0
0.6744
0.6744
0.6708",serving_food,0.6708,FALSE,3/28/17 19:37,3,1192050988,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/1/1/9/c/TRU1986043.jpg,,,,,,FALSE,3/10/17 23:01,3,1177866051,finalized,,,,,,,,,TRU1986043,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,"dishes|meat
vegetables
dairy
grains_beans_legumes|serving_food||food"

1194824505,FALSE,finalized,3,3/30/17 19:29,dishes,1,"vegetables
seasonings","1.0
0.6667",,0.6667,FALSE,3/28/17 19:37,3,1192050989,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/1/8/5/7/TRU1986044.jpg,,,,,,FALSE,3/10/17 22:53,3,1177866052,finalized,,,,,,,,,TRU1986044,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,"dishes|vegetables
seasonings|||food"

1194824506,FALSE,finalized,3,3/30/17 19:16,dishes,1,"vegetables
meat","1.0
0.6922",,0.6922,FALSE,3/28/17 19:38,3,1192050990,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/4/5/e/c/TRU1986045.jpg,,,,,,FALSE,3/10/17 22:48,3,1177866053,finalized,,,,,,,,,TRU1986045,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,"dishes|vegetables
meat|||food"

1194824507,FALSE,finalized,3,3/30/17 19:20,dishes,1,"vegetables
meat
dairy","1.0
1.0
0.7074",,0.3566,FALSE,3/28/17 19:31,3,1192050991,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/c/d/8/f/TRU1986046.jpg,,,,,,FALSE,3/10/17 22:56,3,1177866054,finalized,,,,,,,,,TRU1986046,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,0.6641,,,,,,,,,,"dishes|vegetables
meat
dairy|||food"

1194824508,FALSE,finalized,3,3/30/17 19:26,dishes,1,"vegetables
grains_beans_legumes","1.0
0.66",serving_food,1,FALSE,3/28/17 19:36,3,1192050992,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/c/5/2/c/TRU1986047.jpg,,,,,,FALSE,3/10/17 22:58,3,1177866055,finalized,,,,,,,,,TRU1986047,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,"dishes|vegetables
grains_beans_legumes|serving_food||food"

1194824509,FALSE,finalized,3,3/30/17 19:58,dishes,1,"vegetables
carbs
meat
grains_beans_legumes
fruit","1.0
0.6964
0.375
0.375
0.375",,0.375,FALSE,3/28/17 19:39,3,1192050993,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/4/5/d/7/TRU1986060.jpg,,,,,,FALSE,3/10/17 22:55,3,1177866056,finalized,,,,,,,,,TRU1986060,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,"dishes|vegetables
carbs
meat
grains_beans_legumes
fruit|||food"

1194824510,FALSE,finalized,3,3/30/17 19:54,dishes,1,"meat
vegetables","0.6732
0.663",serving_food,0.6638,FALSE,3/28/17 19:34,3,1192050994,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/1/9/4/a/TRU1986062.jpg,,,,,,FALSE,3/10/17 22:47,3,1177866058,finalized,,,,,,,,,TRU1986062,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,"dishes|meat
vegetables|serving_food||food"

1194824511,FALSE,finalized,3,3/30/17 19:24,dishes,1,meat,1,serving_food,0.658,FALSE,3/28/17 19:39,3,1192050995,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/8/5/d/4/TRU1986063.jpg,,,,,,FALSE,3/10/17 23:00,3,1177866059,finalized,,,,,,,,,TRU1986063,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,dishes|meat|serving_food||food

1194824512,FALSE,finalized,3,3/30/17 19:51,dishes,1,vegetables,1,serving_food,0.3429,FALSE,3/28/17 19:40,3,1192050996,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/d/f/4/3/TRU1986064.jpg,,,,,,FALSE,3/10/17 23:01,3,1177866060,finalized,,,,,,,,,TRU1986064,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,dishes|vegetables|serving_food||food

1194824513,FALSE,finalized,3,3/30/17 19:22,ingredients,0.6735,"vegetables
dairy","1.0
0.6741",serving_food,0.6735,FALSE,3/28/17 19:38,3,1192050997,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/a/f/4/b/TRU1986068.jpg,,,,,,FALSE,3/10/17 23:02,3,1177866062,finalized,,,,,,,,,TRU1986068,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,"ingredients|vegetables
dairy|serving_food||food"

1194824514,FALSE,finalized,3,3/30/17 19:26,dishes,1,vegetables,1,,0.6529,FALSE,3/28/17 19:31,3,1192050998,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/0/d/4/3/TRU1986071.jpg,,,,,,FALSE,3/10/17 23:02,3,1177866063,finalized,,,,,,,,,TRU1986071,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,dishes|vegetables|||food

1194824515,FALSE,finalized,3,3/30/17 19:51,dishes,1,carbs,0.3537,,0.3537,FALSE,3/28/17 19:36,3,1192050999,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/8/f/9/8/TRU1986079.jpg,,,,,,FALSE,3/10/17 23:03,3,1177866064,finalized,,,,,,,,,TRU1986079,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,dishes|carbs|||food

1194824516,FALSE,finalized,3,3/30/17 19:30,dishes,1,dessert,0.6857,serving_food,0.6679,FALSE,3/28/17 19:42,3,1192051000,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/e/b/8/f/TRU1986080.jpg,,,,,,FALSE,3/10/17 23:06,3,1177866065,finalized,,,,,,,,,TRU1986080,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,dishes|dessert|serving_food||food

1194824517,FALSE,finalized,3,3/30/17 19:26,dishes,1,vegetables,1,serving_food,1,FALSE,3/28/17 19:41,3,1192051001,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/f/a/8/3/TRU1986082.jpg,,,,,,FALSE,3/10/17 22:55,3,1177866066,finalized,,,,,,,,,TRU1986082,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,dishes|vegetables|serving_food||food

1194824518,FALSE,finalized,3,3/30/17 19:53,dishes,1,non-alcoholic_beverages,0.6607,,0.3393,FALSE,3/28/17 19:37,3,1192051002,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/a/6/5/8/TRU1986086.jpg,,,,,,FALSE,3/10/17 22:57,3,1177866067,finalized,,,,,,,,,TRU1986086,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,dishes|non-alcoholic_beverages|||food

1194824519,FALSE,finalized,3,3/30/17 19:20,dishes,1,dessert,1,serving_food,0.6307,FALSE,3/28/17 19:32,3,1192051003,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/6/7/8/3/TRU1986089.jpg,,,,,,FALSE,3/10/17 23:01,3,1177866068,finalized,,,,,,,,,TRU1986089,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,dishes|dessert|serving_food||food

1194824520,FALSE,finalized,3,3/30/17 19:26,dishes,0.6765,carbs,1,serving_food,0.6084,FALSE,3/28/17 19:34,3,1192051004,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/5/6/1/5/TRU1986090.jpg,,,,,,FALSE,3/10/17 23:16,3,1177866069,finalized,,,,,,,,,TRU1986090,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,dishes|carbs|serving_food||food

1194824521,FALSE,finalized,3,3/30/17 19:27,dishes,1,carbs,1,,0.641,FALSE,3/28/17 19:33,3,1192051005,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/7/5/d/2/TRU1986092.jpg,,,,,,FALSE,3/10/17 22:58,3,1177866070,finalized,,,,,,,,,TRU1986092,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,dishes|carbs|||food

1194824522,FALSE,finalized,3,3/30/17 19:25,dishes,1,"dessert
carbs","1.0
0.3634",serving_food,1,FALSE,3/28/17 19:32,3,1192051006,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/f/e/d/0/TRU1986093.jpg,,,,,,FALSE,3/10/17 22:58,3,1177866071,finalized,,,,,,,,,TRU1986093,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,"dishes|dessert
carbs|serving_food||food"

1194824523,FALSE,finalized,3,3/30/17 19:22,dishes,1,"dessert
carbs","0.6444
0.3556",serving_food,0.6444,FALSE,3/28/17 19:34,3,1192051007,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/5/d/5/7/TRU1986094.jpg,,,,,,FALSE,3/10/17 22:46,3,1177866072,finalized,,,,,,,,,TRU1986094,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,"dishes|dessert
carbs|serving_food||food"

1194824524,FALSE,finalized,3,3/30/17 19:37,dishes,1,dessert,0.689,serving_food,0.6454,FALSE,3/28/17 19:38,3,1192051008,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/a/c/3/3/TRU1986095.jpg,,,,,,FALSE,3/10/17 23:02,3,1177866073,finalized,,,,,,,,,TRU1986095,still_life,,0.7159,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,dishes|dessert|serving_food||food

1194824525,FALSE,finalized,3,3/30/17 19:21,dishes,1,meat,1,serving_food,1,FALSE,3/28/17 19:58,3,1192051009,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/9/0/6/2/TRU1986096.jpg,,,,,,FALSE,3/10/17 22:42,3,1177866074,finalized,,,,,,,,,TRU1986096,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,dishes|meat|serving_food||food

1194824526,FALSE,finalized,3,3/30/17 19:24,dishes,1,,0.6949,eating,0.3559,FALSE,3/28/17 19:35,3,1192051010,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/1/a/c/7/TRU1986097.jpg,,,,,,FALSE,3/10/17 23:04,3,1177866075,finalized,,,,,,,,,TRU1986097,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,dishes||eating||food

1194824527,FALSE,finalized,3,3/30/17 19:51,dishes,1,dessert,0.6598,serving_food,0.6289,FALSE,3/28/17 19:37,3,1192051011,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/6/d/6/e/TRU1986099.jpg,,,,,,FALSE,3/10/17 22:48,3,1177866077,finalized,,,,,,,,,TRU1986099,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,dishes|dessert|serving_food||food

1194824528,FALSE,finalized,3,3/30/17 19:31,dishes,1,dessert,0.7119,,0.6441,FALSE,3/28/17 19:41,3,1192051012,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/e/0/c/8/TRU1986100.jpg,,,,,,FALSE,3/10/17 23:05,3,1177866078,finalized,,,,,,,,,TRU1986100,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,dishes|dessert|||food

1194824531,FALSE,finalized,3,3/30/17 19:23,dishes,1,meat,1,serving_food,0.6757,FALSE,3/28/17 19:32,3,1192051013,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/8/0/a/3/TRU1986103.jpg,,,,,,FALSE,3/10/17 22:45,3,1177866079,finalized,,,,,,,,,TRU1986103,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,dishes|meat|serving_food||food

1194824532,FALSE,finalized,3,3/30/17 19:24,dishes,1,"vegetables

meat
dairy
","0.3629
0.3629
0.3629
0.3629
0.3629",serving_food,1,FALSE,3/28/17 19:37,3,1192051014,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/1/3/2/2/TRU1986104.jpg,,,,,,FALSE,3/10/17 22:53,3,1177866080,finalized,,,,,,,,,TRU1986104,still_life,,0.365,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,"dishes|vegetables

meat
dairy
|serving_food||food"

1194824533,FALSE,finalized,3,3/30/17 19:24,dishes,1,,,eating,0.6571,FALSE,3/28/17 19:40,3,1192051015,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/9/c/a/6/TRU1986105.jpg,,,,,,FALSE,3/10/17 22:44,3,1177866081,finalized,,,,,,,,,TRU1986105,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,dishes||eating||food

1194824534,FALSE,finalized,3,3/30/17 19:34,dishes,1,carbs,0.3604,serving_food,0.3604,FALSE,3/28/17 19:37,3,1192051016,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/d/2/9/4/TRU1986106.jpg,,,,,,FALSE,3/10/17 22:55,3,1177866082,finalized,,,,,,,,,TRU1986106,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,dishes|carbs|serving_food||food

1194824535,FALSE,finalized,3,3/30/17 19:40,dishes,1,"vegetables
meat","1.0
0.6639",serving_food,0.3361,FALSE,3/28/17 19:35,3,1192051017,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/3/b/6/a/TRU1986107.jpg,,,,,,FALSE,3/10/17 23:04,3,1177866083,finalized,,,,,,,,,TRU1986107,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,"dishes|vegetables
meat|serving_food||food"

1194824536,FALSE,finalized,3,3/30/17 19:39,dishes,1,,0.3524,,0.3524,FALSE,3/28/17 19:34,3,1192051018,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/a/7/1/1/TRU1986108.jpg,,,,,,FALSE,3/10/17 22:48,3,1177866084,finalized,,,,,,,,,TRU1986108,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,dishes||||food

1194824537,FALSE,finalized,3,3/30/17 19:29,dishes,1,carbs,0.6712,serving_food,0.6438,FALSE,3/28/17 19:32,3,1192051019,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/b/7/6/9/TRU1986109.jpg,,,,,,FALSE,3/10/17 22:55,3,1177866085,finalized,,,,,,,,,TRU1986109,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,dishes|carbs|serving_food||food

1194824538,FALSE,finalized,3,3/30/17 19:21,dishes,1,,0.6615,serving_food,1,FALSE,3/28/17 19:32,3,1192051020,finalized,,,,,,,,,without people,,,1,"""without people"": 1.0
",TA20170309,,,,,,,,,,,,,,,,,,,,,,,,http://trunk.orangesafebox.com/Docs/TRU/Media/TR3/1/7/8/a/TRU1986110.jpg,,,,,,FALSE,3/10/17 22:57,3,1177866086,finalized,,,,,,,,,TRU1986110,still_life,,1,,,,,,,,,,,,,,,,,,,,,,,,,,food,,1,,,,,,,,,,dishes||serving_food||food

1194824539,FALSE,finalized,3,3/30/17 19:24,dishes,1,"meat
vegetables","1.0
